RallyCompLog #103, 03/21/2024;

35.28214;-117.61573;13:51:09;  0;
35.28319;-117.61591;13:51:19; 76;
35.28550;-117.61617;13:51:29;102;
35.28811;-117.61603;13:51:39;106;
35.29073;-117.61546;13:51:49;106;
35.29337;-117.61491;13:51:59;107;
35.29602;-117.61436;13:52:09;106;
35.29869;-117.61382;13:52:19;109;
35.30130;-117.61328;13:52:29;105;
35.30390;-117.61275;13:52:39;104;
35.30649;-117.61204;13:52:49;106;
35.30906;-117.61106;13:52:59;109;
35.31163;-117.61008;13:53:09;107;
35.31416;-117.60918;13:53:19;101;
35.31662;-117.60847;13:53:29;104;
35.31926;-117.60889;13:53:39;106;
35.32176;-117.60990;13:53:49;104;
35.32404;-117.61160;13:53:59;108;
35.32623;-117.61349;13:54:09;105;
35.32811;-117.61559;13:54:19;104;
35.32990;-117.61793;13:54:29;101;
35.33236;-117.61881;13:54:39;106;
35.33501;-117.61868;13:54:49;106;
35.33761;-117.61928;13:54:59;102;
35.34002;-117.62012;13:55:09; 98;
35.34248;-117.62064;13:55:19; 99;
35.34481;-117.62110;13:55:29; 91;
35.34706;-117.62074;13:55:39; 87;
35.34903;-117.61994;13:55:49; 79;
35.35088;-117.61935;13:55:59; 77;
35.35276;-117.61883;13:56:09; 77;
35.35466;-117.61809;13:56:19; 81;
35.35658;-117.61707;13:56:29; 80;
35.35840;-117.61647;13:56:39; 74;
35.36013;-117.61636;13:56:49; 70;
35.36159;-117.61651;13:56:59; 26;
35.36171;-117.61652;13:57:09;  0;
35.36171;-117.61652;13:57:19;  0;
35.36171;-117.61652;13:57:29;  0;
35.36171;-117.61652;13:57:39;  0;
35.36171;-117.61652;13:57:49;  0;
35.36171;-117.61652;13:57:59;  0;
35.36171;-117.61653;13:58:09;  2;
35.36267;-117.61681;13:58:19; 73;
35.36488;-117.61749;13:58:29; 98;
35.36669;-117.61961;13:58:39;102;
35.36803;-117.62238;13:58:49;102;
35.36911;-117.62529;13:58:59;105;
35.37014;-117.62812;13:59:09;101;
35.37117;-117.63062;13:59:19; 72;
35.37169;-117.63200;13:59:29; 23;
35.37173;-117.63213;13:59:39;  0;
35.37175;-117.63251;13:59:49;  3;
35.37176;-117.63251;13:59:59;  0;
35.37176;-117.63252;14:00:09;  0;
35.37176;-117.63254;14:00:19;  0;
35.37175;-117.63254;14:00:29;  0;
35.37175;-117.63254;14:00:39;  0;
35.37175;-117.63254;14:00:49;  0;
35.37175;-117.63254;14:00:59;  0;
35.37175;-117.63253;14:01:09;  0;
35.37175;-117.63253;14:01:19;  0;
35.37176;-117.63252;14:01:29;  0;
35.37176;-117.63252;14:01:39;  0;
35.37177;-117.63251;14:01:49;  0;
35.37176;-117.63251;14:01:59;  0;
35.37177;-117.63251;14:02:09;  0;
35.37177;-117.63251;14:02:19;  0;
35.37177;-117.63252;14:02:29;  1;
35.37176;-117.63253;14:02:39;  0;
35.37176;-117.63252;14:02:49;  0;
35.37177;-117.63252;14:02:59;  0;
35.37177;-117.63253;14:03:09;  0;
35.37178;-117.63253;14:03:19;  0;
35.37178;-117.63253;14:03:29;  0;
35.37178;-117.63253;14:03:39;  0;
35.37178;-117.63252;14:03:49;  0;
35.37178;-117.63252;14:03:59;  0;
35.37178;-117.63252;14:04:09;  0;
35.37178;-117.63252;14:04:19;  0;
35.37178;-117.63252;14:04:29;  0;
35.37178;-117.63252;14:04:39;  0;
35.37178;-117.63252;14:04:49;  0;
35.37177;-117.63251;14:04:59;  0;
35.37177;-117.63251;14:05:09;  0;
35.37178;-117.63251;14:05:19;  0;
35.37178;-117.63251;14:05:29;  0;
35.37178;-117.63252;14:05:39;  0;
35.37176;-117.63255;14:05:49; 10;
35.37213;-117.63307;14:05:59; 44;
35.37271;-117.63467;14:06:09; 69;
35.37351;-117.63685;14:06:19; 81;
35.37438;-117.63924;14:06:29; 87;
35.37570;-117.64139;14:06:39; 90;
35.37741;-117.64326;14:06:49; 91;
35.37894;-117.64507;14:06:59; 74;
35.37999;-117.64701;14:07:09; 70;
35.38052;-117.64828;14:07:19; 30;
35.37954;-117.64934;14:07:29; 63;
35.37879;-117.65118;14:07:39; 71;
35.37802;-117.65311;14:07:49; 70;
35.37668;-117.65452;14:07:59; 68;
35.37513;-117.65549;14:08:09; 73;
35.37345;-117.65583;14:08:19; 62;
35.37204;-117.65605;14:08:29; 52;
35.37067;-117.65622;14:08:39; 60;
35.36937;-117.65649;14:08:49; 32;
35.36916;-117.65661;14:08:59;  3;
35.36880;-117.65724;14:09:09; 31;
35.36852;-117.65791;14:09:19; 31;
35.36908;-117.65907;14:09:29; 53;
35.37033;-117.65977;14:09:39; 59;
35.37202;-117.66005;14:09:49; 76;
35.37379;-117.66161;14:09:59; 96;
35.37550;-117.66347;14:10:09; 83;
35.37647;-117.66583;14:10:19; 86;
35.37764;-117.66802;14:10:29; 85;
35.37899;-117.67020;14:10:39; 88;
35.37995;-117.67250;14:10:49; 91;
35.38025;-117.67531;14:10:59; 91;
35.38054;-117.67824;14:11:09; 98;
35.38083;-117.68123;14:11:19; 98;
35.38111;-117.68414;14:11:29; 91;
35.38138;-117.68692;14:11:39; 94;
35.38167;-117.68981;14:11:49; 97;
35.38197;-117.69281;14:11:59; 98;
35.38227;-117.69579;14:12:09; 98;
35.38257;-117.69880;14:12:19;100;
35.38288;-117.70191;14:12:29;104;
35.38319;-117.70509;14:12:39;104;
35.38349;-117.70829;14:12:49;103;
35.38381;-117.71146;14:12:59;106;
35.38412;-117.71465;14:13:09;105;
35.38445;-117.71790;14:13:19;109;
35.38478;-117.72125;14:13:29;110;
35.38511;-117.72456;14:13:39;107;
35.38542;-117.72779;14:13:49;104;
35.38573;-117.73096;14:13:59;105;
35.38604;-117.73417;14:14:09;105;
35.38636;-117.73742;14:14:19;108;
35.38669;-117.74067;14:14:29;105;
35.38700;-117.74386;14:14:39;104;
35.38731;-117.74710;14:14:49;107;
35.38763;-117.75033;14:14:59;105;
35.38793;-117.75343;14:15:09; 97;
35.38854;-117.75967;14:15:30; 97;
35.38884;-117.76263;14:15:40;101;
35.38914;-117.76568;14:15:50;100;
35.38944;-117.76873;14:16:00;101;
35.38975;-117.77188;14:16:10;103;
35.39006;-117.77507;14:16:20;104;
35.39037;-117.77822;14:16:30;103;
35.39067;-117.78135;14:16:40;103;
35.39098;-117.78449;14:16:50;103;
35.39128;-117.78767;14:17:00;104;
35.39159;-117.79076;14:17:10; 98;
35.39185;-117.79345;14:17:20; 82;
35.39217;-117.79563;14:17:30; 54;
35.39252;-117.79696;14:17:40; 26;
35.39278;-117.79749;14:17:50; 14;
35.39277;-117.79755;14:18:00;  0;
35.39278;-117.79754;14:18:10;  0;
35.39278;-117.79754;14:18:20;  0;
35.39278;-117.79754;14:18:30;  0;
35.39278;-117.79754;14:18:33;  0;WPE001;SKP
35.39278;-117.79754;14:18:35;  0;WPE003;SKP
35.39278;-117.79754;14:18:36;  0;DSS004;SKP
35.39277;-117.79754;14:18:40;  0;WPS006;SKP
35.39278;-117.79754;14:18:40;  0;
35.39278;-117.79754;14:18:42;  0;WPS008;SKP
35.39278;-117.79754;14:18:45;  0;WPM011;SKP
35.39277;-117.79754;14:18:50;  0;
35.39277;-117.79754;14:18:52;  0;STP015;SKP
35.39277;-117.79754;14:19:00;  0;
35.39278;-117.79754;14:19:10;  0;
35.39278;-117.79754;14:19:20;  0;
35.39278;-117.79754;14:19:30;  0;
35.39278;-117.79753;14:19:40;  0;
35.39278;-117.79753;14:19:50;  0;
35.39278;-117.79753;14:20:00;  0;
35.39278;-117.79753;14:20:10;  0;
35.39278;-117.79754;14:20:20;  0;
35.39278;-117.79754;14:20:30;  0;
35.39276;-117.79760;14:20:40; 17;
35.39288;-117.79832;14:20:50; 40;
35.39249;-117.80014;14:21:00; 72;
35.39191;-117.80260;14:21:10; 90;
35.39126;-117.80532;14:21:20; 94;
35.39061;-117.80806;14:21:30; 94;
35.38992;-117.81102;14:21:40;100;
35.38921;-117.81400;14:21:50;101;
35.38855;-117.81687;14:22:00; 89;
35.38797;-117.81940;14:22:10; 83;
35.38736;-117.82193;14:22:20; 89;
35.38680;-117.82439;14:22:30; 77;
35.38625;-117.82677;14:22:40; 79;
35.38608;-117.82781;14:22:50; 10;
35.38635;-117.82747;14:23:00;  8;
35.38661;-117.82744;14:23:10; 18;
35.38720;-117.82755;14:23:20; 22;
35.38779;-117.82772;14:23:31; 21;CKP018;CLR
35.38791;-117.82771;14:23:32; 21;
35.38803;-117.82793;14:23:42; 21;
35.38766;-117.82865;14:23:52; 37;
35.38732;-117.83005;14:24:02; 59;
35.38721;-117.83163;14:24:12; 48;
35.38723;-117.83310;14:24:22; 46;
35.38712;-117.83454;14:24:32; 48;
35.38671;-117.83608;14:24:42; 52;
35.38620;-117.83738;14:24:52; 41;
35.38529;-117.83847;14:25:02; 53;
35.38428;-117.83944;14:25:12; 53;
35.38311;-117.84036;14:25:31;  2;
35.38311;-117.84036;14:25:32;  3;STP019;CLR
35.38270;-117.84068;14:25:41; 34;
35.38196;-117.84130;14:25:51; 29;
35.38136;-117.84178;14:26:01; 43;
35.38045;-117.84251;14:26:11; 33;
35.37966;-117.84343;14:26:21; 50;
35.37888;-117.84450;14:26:31; 48;
35.37822;-117.84566;14:26:41; 46;
35.37770;-117.84715;14:26:51; 57;
35.37761;-117.84879;14:27:01; 45;
35.37761;-117.85046;14:27:11; 60;
35.37753;-117.85246;14:27:21; 64;
35.37753;-117.85453;14:27:31; 71;
35.37749;-117.85646;14:27:41; 51;
35.37737;-117.85799;14:27:51; 57;
35.37727;-117.85969;14:28:01; 51;
35.37690;-117.86121;14:28:11; 55;
35.37636;-117.86256;14:28:21; 44;
35.37582;-117.86388;14:28:31; 46;
35.37535;-117.86503;14:28:41; 38;
35.37517;-117.86554;14:28:47; 26;WPS021;CLR
35.37507;-117.86584;14:28:51; 19;
35.37484;-117.86647;14:29:01; 23;
35.37470;-117.86682;14:29:11;  0;
35.37449;-117.86752;14:29:21; 46;
35.37407;-117.86889;14:29:31; 52;
35.37358;-117.87039;14:29:41; 52;
35.37321;-117.87152;14:29:51; 32;
35.37280;-117.87275;14:30:01; 48;
35.37231;-117.87421;14:30:11; 52;
35.37186;-117.87560;14:30:21; 46;
35.37143;-117.87681;14:30:31; 51;
35.37083;-117.87843;14:30:41; 60;
35.37038;-117.87967;14:30:51; 12;
35.37035;-117.87971;14:31:01;  0;
35.37035;-117.87971;14:31:11;  0;
35.37035;-117.87971;14:31:21;  0;
35.37035;-117.87971;14:31:31;  0;
35.37035;-117.87971;14:31:41;  0;
35.37035;-117.87971;14:31:51;  0;
35.37035;-117.87971;14:32:01;  4;
35.37011;-117.88039;14:32:11; 34;
35.36968;-117.88152;14:32:21; 43;
35.36941;-117.88216;14:32:28; 32;WPM022;CLR
35.36922;-117.88247;14:32:31; 36;
35.36844;-117.88337;14:32:41; 47;
35.36755;-117.88424;14:32:51; 43;
35.36650;-117.88435;14:33:01; 52;
35.36510;-117.88430;14:33:11; 55;
35.36374;-117.88426;14:33:21; 50;
35.36274;-117.88481;14:33:31; 56;
35.36171;-117.88641;14:33:41; 69;
35.36068;-117.88812;14:33:51; 63;
35.35986;-117.88950;14:34:01; 43;
35.35945;-117.89012;14:34:11; 32;
35.35864;-117.89124;14:34:21; 57;
35.35775;-117.89268;14:34:31; 60;
35.35687;-117.89405;14:34:41; 54;
35.35604;-117.89539;14:34:51; 51;
35.35527;-117.89673;14:35:01; 52;
35.35446;-117.89793;14:35:11; 45;
35.35371;-117.89925;14:35:21; 49;
35.35299;-117.90037;14:35:31; 48;
35.35215;-117.90167;14:35:41; 53;
35.35137;-117.90299;14:35:51; 51;
35.35054;-117.90425;14:36:01; 55;
35.34970;-117.90561;14:36:11; 55;
35.34898;-117.90688;14:36:21; 47;
35.34816;-117.90793;14:36:31; 47;
35.34754;-117.90908;14:36:41; 44;
35.34688;-117.91022;14:36:51; 49;
35.34612;-117.91146;14:37:01; 52;
35.34531;-117.91270;14:37:11; 43;
35.34465;-117.91352;14:37:21; 23;
35.34438;-117.91399;14:37:31; 20;
35.34391;-117.91447;14:37:41; 30;
35.34360;-117.91530;14:37:51; 28;
35.34353;-117.91557;14:38:01; 12;
35.34366;-117.91559;14:38:11;  0;
35.34382;-117.91560;14:38:21; 11;
35.34406;-117.91560;14:38:31; 10;
35.34447;-117.91560;14:38:41;  2;
35.34447;-117.91560;14:38:51;  0;
35.34447;-117.91560;14:39:01;  0;
35.34479;-117.91558;14:39:11; 24;
35.34562;-117.91557;14:39:21; 39;
35.34644;-117.91561;14:39:31; 20;
35.34695;-117.91649;14:39:41; 46;
35.34777;-117.91759;14:39:51; 45;
35.34869;-117.91853;14:40:01; 49;
35.34951;-117.91948;14:40:11; 38;
35.35045;-117.91975;14:40:34;  0;
35.35045;-117.91975;14:40:35;  6;STP026;CLR
35.35072;-117.91994;14:40:44; 11;
35.35113;-117.92043;14:40:54; 45;
35.35210;-117.92148;14:41:04; 59;
35.35340;-117.92293;14:41:14; 70;
35.35473;-117.92443;14:41:24; 73;
35.35621;-117.92580;14:41:34; 71;
35.35757;-117.92699;14:41:44; 60;
35.35882;-117.92800;14:41:54; 63;
35.35998;-117.92924;14:42:04; 55;
35.36093;-117.93021;14:42:14; 43;
35.36184;-117.93092;14:42:24; 45;
35.36264;-117.93169;14:42:34; 35;
35.36350;-117.93218;14:42:44; 43;
35.36467;-117.93255;14:42:54; 46;
35.36528;-117.93353;14:43:04; 27;
35.36598;-117.93361;14:43:14; 33;
35.36663;-117.93324;14:43:24; 31;
35.36747;-117.93369;14:43:34; 43;
35.36857;-117.93450;14:43:44; 54;
35.36974;-117.93533;14:43:54; 46;
35.37049;-117.93587;14:44:04; 40;
35.37152;-117.93584;14:44:14; 36;
35.37255;-117.93649;14:44:24; 50;
35.37350;-117.93755;14:44:34; 53;
35.37435;-117.93831;14:44:44; 40;
35.37542;-117.93872;14:44:54; 49;
35.37682;-117.93880;14:45:04; 54;
35.37784;-117.93928;14:45:14; 34;
35.37859;-117.93954;14:45:24; 37;
35.37961;-117.93968;14:45:34; 42;
35.38069;-117.93994;14:45:44; 46;
35.38163;-117.94021;14:45:54; 26;
35.38195;-117.94033;14:46:04;  0;
35.38210;-117.94021;14:46:14;  0;
35.38210;-117.94021;14:46:24;  0;
35.38210;-117.94021;14:46:34;  0;
35.38210;-117.94021;14:46:44;  0;
35.38256;-117.93997;14:46:54; 32;
35.38350;-117.93998;14:47:04; 40;
35.38427;-117.93988;14:47:14; 41;
35.38512;-117.93972;14:47:24; 34;
35.38586;-117.93910;14:47:34; 38;
35.38656;-117.93885;14:47:44; 28;
35.38708;-117.93861;14:47:54; 12;
35.38726;-117.93799;14:48:04; 32;
35.38753;-117.93800;14:48:14; 22;
35.38811;-117.93812;14:48:24; 31;
35.38857;-117.93827;14:48:34; 18;
35.38906;-117.93855;14:48:44; 24;
35.38961;-117.93896;14:48:54; 20;
35.39012;-117.93890;14:49:04; 27;
35.39052;-117.93827;14:49:14; 19;
35.39104;-117.93830;14:49:24; 19;
35.39165;-117.93789;14:49:34; 35;
35.39220;-117.93736;14:49:44; 19;
35.39280;-117.93700;14:49:54; 26;
35.39317;-117.93758;14:50:04; 13;
35.39326;-117.93791;14:50:14;  9;
35.39348;-117.93811;14:50:24; 15;
35.39387;-117.93833;14:50:34; 22;
35.39449;-117.93816;14:50:44; 23;
35.39517;-117.93751;14:50:54; 23;
35.39560;-117.93753;14:51:04; 12;
35.39582;-117.93703;14:51:14; 27;
35.39569;-117.93633;14:51:24; 25;
35.39584;-117.93538;14:51:34; 34;
35.39637;-117.93504;14:51:44; 22;
35.39692;-117.93471;14:51:54; 30;
35.39769;-117.93433;14:52:04; 34;
35.39826;-117.93359;14:52:14; 27;
35.39840;-117.93305;14:52:24;  9;
35.39845;-117.93301;14:52:27; 19;WPM029;CLR
35.39863;-117.93291;14:52:34;  0;
35.39863;-117.93290;14:52:44;  4;
35.39875;-117.93282;14:52:54;  1;
35.39861;-117.93244;14:53:04; 23;
35.39870;-117.93162;14:53:14; 30;
35.39909;-117.93115;14:53:24; 26;
35.39965;-117.93089;14:53:34; 23;
35.40017;-117.93061;14:53:44; 26;
35.40065;-117.93011;14:53:54; 22;
35.40083;-117.92973;14:54:04; 14;
35.40132;-117.92931;14:54:14; 23;
35.40178;-117.92913;14:54:24; 16;
35.40224;-117.92879;14:54:34; 27;
35.40236;-117.92872;14:54:44;  0;
35.40234;-117.92873;14:54:54;  0;
35.40234;-117.92862;14:55:04;  0;
35.40264;-117.92849;14:55:14; 23;
35.40300;-117.92812;14:55:24; 19;
35.40337;-117.92805;14:55:34; 15;
35.40373;-117.92803;14:55:44; 16;
35.40410;-117.92783;14:55:54;  8;
35.40413;-117.92780;14:56:04;  2;
35.40417;-117.92775;14:56:14;  1;
35.40422;-117.92770;14:56:24;  1;
35.40449;-117.92760;14:56:34; 17;
35.40503;-117.92744;14:56:44; 30;
35.40569;-117.92736;14:56:54; 22;
35.40612;-117.92707;14:57:04; 22;
35.40623;-117.92699;14:57:14;  0;
35.40626;-117.92696;14:57:24;  0;
35.40655;-117.92674;14:57:34; 22;
35.40723;-117.92662;14:57:44; 32;
35.40769;-117.92655;14:57:54; 14;
35.40787;-117.92622;14:58:04;  0;
35.40786;-117.92622;14:58:14;  0;
35.40787;-117.92622;14:58:24;  0;
35.40786;-117.92622;14:58:34;  0;
35.40785;-117.92622;14:58:44;  0;
35.40784;-117.92621;14:58:54;  0;
35.40784;-117.92622;14:59:04;  0;
35.40784;-117.92622;14:59:14;  0;
35.40784;-117.92622;14:59:24;  0;
35.40784;-117.92622;14:59:34;  0;
35.40784;-117.92622;14:59:44;  0;
35.40783;-117.92622;14:59:54;  0;
35.40784;-117.92622;15:00:04;  0;
35.40789;-117.92619;15:00:14; 11;
35.40804;-117.92613;15:00:24;  1;
35.40810;-117.92606;15:00:34;  3;
35.40811;-117.92602;15:00:44;  2;
35.40812;-117.92600;15:00:54;  0;
35.40812;-117.92599;15:01:04;  0;
35.40812;-117.92596;15:01:14;  0;
35.40813;-117.92590;15:01:24;  4;
35.40817;-117.92585;15:01:34;  1;
35.40821;-117.92583;15:01:44;  2;
35.40834;-117.92576;15:01:54; 10;
35.40855;-117.92538;15:02:04; 11;
35.40864;-117.92535;15:02:14;  0;
35.40889;-117.92534;15:02:24;  9;
35.40906;-117.92549;15:02:34; 11;
35.40912;-117.92566;15:02:44;  5;
35.40912;-117.92567;15:02:54;  0;
35.40913;-117.92570;15:03:04;  2;
35.40914;-117.92570;15:03:14;  0;
35.40914;-117.92570;15:03:24;  0;
35.40914;-117.92572;15:03:34;  0;
35.40915;-117.92573;15:03:44;  0;
35.40916;-117.92573;15:03:54;  0;
35.40916;-117.92573;15:04:04;  0;
35.40917;-117.92574;15:04:14;  0;
35.40917;-117.92574;15:04:24;  0;
35.40919;-117.92577;15:04:34;  1;
35.40923;-117.92578;15:04:44;  0;
35.40926;-117.92579;15:04:54;  9;
35.40940;-117.92575;15:05:04;  0;
35.40940;-117.92576;15:05:14;  0;
35.40940;-117.92576;15:05:24;  0;
35.40940;-117.92577;15:05:34;  0;
35.40940;-117.92577;15:05:44;  0;
35.40940;-117.92577;15:05:54;  0;
35.40940;-117.92577;15:06:04;  0;
35.40940;-117.92577;15:06:14;  0;
35.40940;-117.92577;15:06:24;  0;
35.40940;-117.92577;15:06:34;  0;
35.40940;-117.92577;15:06:44;  0;
35.40940;-117.92577;15:06:54;  0;
35.40940;-117.92577;15:07:04;  0;
35.40940;-117.92577;15:07:14;  0;
35.40940;-117.92577;15:07:24;  0;
35.40940;-117.92577;15:07:34;  0;
35.40940;-117.92577;15:07:44;  0;
35.40940;-117.92577;15:07:54;  0;
35.40940;-117.92577;15:08:04;  0;
35.40940;-117.92577;15:08:14;  0;
35.40940;-117.92577;15:08:24;  0;
35.40940;-117.92577;15:08:34;  0;
35.40940;-117.92577;15:08:44;  0;
35.40940;-117.92577;15:08:54;  0;
35.40940;-117.92576;15:09:04;  0;
35.40940;-117.92576;15:09:14;  0;
35.40939;-117.92576;15:09:24;  0;
35.40940;-117.92576;15:09:34;  0;
35.40951;-117.92570;15:09:44;  1;
35.40950;-117.92558;15:09:54;  0;
35.40951;-117.92558;15:10:04;  0;
35.40953;-117.92557;15:10:14;  0;
35.40953;-117.92556;15:10:24;  0;
35.40953;-117.92556;15:10:34;  0;
35.40953;-117.92556;15:10:44;  0;
35.40953;-117.92556;15:10:54;  0;
35.40953;-117.92556;15:11:04;  0;
35.40953;-117.92556;15:11:14;  0;
35.40953;-117.92556;15:11:24;  0;
35.40953;-117.92556;15:11:34;  0;
35.40953;-117.92556;15:11:44;  0;
35.40953;-117.92555;15:11:54;  0;
35.40953;-117.92556;15:12:04;  0;
35.40953;-117.92556;15:12:14;  0;
35.40953;-117.92555;15:12:24;  0;
35.40953;-117.92556;15:12:34;  0;
35.40953;-117.92556;15:12:44;  0;
35.40954;-117.92555;15:12:54;  0;
35.40954;-117.92555;15:13:04;  0;
35.40954;-117.92554;15:13:14;  0;
35.40954;-117.92554;15:13:24;  0;
35.40954;-117.92554;15:13:34;  0;
35.40955;-117.92555;15:13:44;  0;
35.40954;-117.92555;15:13:54;  0;
35.40953;-117.92556;15:14:04;  0;
35.40953;-117.92556;15:14:14;  0;
35.40953;-117.92556;15:14:24;  0;
35.40953;-117.92556;15:14:34;  0;
35.40953;-117.92555;15:14:44;  0;
35.40953;-117.92556;15:14:54;  0;
35.40953;-117.92556;15:15:04;  0;
35.40953;-117.92557;15:15:14;  0;
35.40953;-117.92557;15:15:24;  0;
35.40952;-117.92557;15:15:34;  0;
35.40952;-117.92557;15:15:44;  0;
35.40947;-117.92544;15:15:54;  5;
35.40964;-117.92577;15:16:04; 20;
35.41010;-117.92621;15:16:14; 25;
35.41058;-117.92646;15:16:24; 19;
35.41099;-117.92661;15:16:34; 17;
35.41139;-117.92688;15:16:44; 12;
35.41178;-117.92710;15:16:54; 22;
35.41216;-117.92733;15:17:04; 17;
35.41263;-117.92711;15:17:14; 20;
35.41298;-117.92736;15:17:24; 15;
35.41311;-117.92747;15:17:34;  8;
35.41314;-117.92764;15:17:44; 15;
